Name,Location,Number,R,N_R,Y1
Quiverbreeze,Upper_Right,1,30.117,25,31.2288
Quiverbreeze,Upper_Right,1,32.117,31,29.3103
Quiverbreeze,Upper_Right,1,34.117,33,26.5948
Quiverbreeze,Upper_Right,1,36.117,23,23.246
Quiverbreeze,Upper_Right,1,38.117,17,19.4829
Quiverbreeze,Upper_Right,1,40.117,9,15.5565
Quiverbreeze,Upper_Right,1,42.117,17,11.7228
Quiverbreeze,Upper_Right,1,44.117,10,8.2145
Quiverbreeze,Upper_Right,1,46.117,7,5.2162
Quiverbreeze,Upper_Right,1,48.117,0,2.8467
Quiverbreeze,Upper_Right,1,50.117,0,1.1491
Quiverbreeze,Upper_Right,1,52.117,0,0.0921
Quiverbreeze,Upper_Right,1,54.117,0,-0.419
Quiverbreeze,Upper_Right,1,56.117,0,-0.5228
Quiverbreeze,Upper_Right,1,58.117,0,-0.3772
Quiverbreeze,Upper_Right,1,60.117,0,-0.133
Quiverbreeze,Upper_Right,1,62.117,0,0.0891
Quiverbreeze,Upper_Right,1,64.117,0,0.2146
Quiverbreeze,Upper_Right,1,66.117,0,0.2213
Quiverbreeze,Upper_Right,1,68.117,0,0.1328
Quiverbreeze,Upper_Right,1,70.117,0,0.0035
Quiverbreeze,Upper_Right,1,72.117,0,-0.1048
Quiverbreeze,Upper_Right,1,74.117,0,-0.1459
Quiverbreeze,Upper_Right,1,76.117,0,-0.1075
Quiverbreeze,Upper_Right,1,78.117,0,-0.0157
Quiverbreeze,Upper_Right,1,80.117,0,0.0759
Quiverbreeze,Upper_Right,1,82.117,0,0.1119
Quiverbreeze,Upper_Right,1,84.117,0,0.0677
Quiverbreeze,Upper_Right,1,86.117,0,-0.0276
Quiverbreeze,Upper_Right,1,88.117,0,-0.0969
Quiverbreeze,Upper_Right,1,90.117,0,-0.0658
Quiverbreeze,Upper_Right,1,92.117,0,0.0527
Quiverbreeze,Upper_Right,1,94.117,0,0.0996
Quiverbreeze,Upper_Right,1,96.117,0,-0.0885
Quiverbreeze,Upper_Right,1,98.117,0,0.0195
Quiverbreeze,Upper_Right,2,0.117,1,0.98
Quiverbreeze,Upper_Right,2,2.117,3,3.1756
Quiverbreeze,Upper_Right,2,4.117,4,3.3473
Quiverbreeze,Upper_Right,2,6.117,4,5.3872
Quiverbreeze,Upper_Right,2,8.117,11,9.0055
Quiverbreeze,Upper_Right,2,10.117,11,12.9031
Quiverbreeze,Upper_Right,2,12.117,16,16.1276
Quiverbreeze,Upper_Right,2,14.117,22,18.387
Quiverbreeze,Upper_Right,2,16.117,17,19.8835
Quiverbreeze,Upper_Right,2,18.117,18,20.9791
Quiverbreeze,Upper_Right,2,20.117,24,21.8904
Quiverbreeze,Upper_Right,2,22.117,29,22.542
Quiverbreeze,Upper_Right,2,24.117,17,22.6231
Quiverbreeze,Upper_Right,2,26.117,20,21.7915
Quiverbreeze,Upper_Right,2,28.117,20,19.9069
Quiverbreeze,Upper_Right,2,30.117,18,17.1681
Quiverbreeze,Upper_Right,2,32.117,19,14.0839
Quiverbreeze,Upper_Right,2,34.117,8,11.2931
Quiverbreeze,Upper_Right,2,36.117,8,9.3146
Quiverbreeze,Upper_Right,2,38.117,9,8.3433
Quiverbreeze,Upper_Right,2,40.117,7,8.1805
Quiverbreeze,Upper_Right,2,42.117,9,8.3292
Quiverbreeze,Upper_Right,2,44.117,9,8.2102
Quiverbreeze,Upper_Right,2,46.117,9,7.4072
Quiverbreeze,Upper_Right,2,48.117,5,5.8362
Quiverbreeze,Upper_Right,2,50.117,2,3.7692
Quiverbreeze,Upper_Right,2,52.117,2,1.7053
Quiverbreeze,Upper_Right,2,54.117,0,0.1485
Quiverbreeze,Upper_Right,2,56.117,0,-0.6088
Quiverbreeze,Upper_Right,2,58.117,0,-0.5995
Quiverbreeze,Upper_Right,2,60.117,0,-0.1421
Quiverbreeze,Upper_Right,2,62.117,0,0.3314
Quiverbreeze,Upper_Right,2,64.117,0,0.495
Quiverbreeze,Upper_Right,2,66.117,0,0.2817
Quiverbreeze,Upper_Right,2,68.117,0,-0.1127
Quiverbreeze,Upper_Right,2,70.117,0,-0.3805
Quiverbreeze,Upper_Right,2,72.117,0,-0.3234
Quiverbreeze,Upper_Right,2,74.117,0,-0.0016
Quiverbreeze,Upper_Right,2,76.117,0,0.3027
Quiverbreeze,Upper_Right,2,78.117,0,0.3103
Quiverbreeze,Upper_Right,2,80.117,0,0.005
Quiverbreeze,Upper_Right,2,82.117,0,-0.3026
Quiverbreeze,Upper_Right,2,84.117,0,-0.2482
Quiverbreeze,Upper_Right,2,86.117,0,0.1415
Quiverbreeze,Upper_Right,2,88.117,0,0.3332
Quiverbreeze,Upper_Right,2,90.117,0,-0.0639
Quiverbreeze,Upper_Right,2,92.117,0,-0.3784
Quiverbreeze,Upper_Right,2,94.117,0,0.3288
Quiverbreeze,Upper_Right,2,96.117,0,-0.12
Quiverbreeze,Upper_Right,2,98.117,0,0.0099
Quiverbreeze,Upper_Right,3,0.117,1,0.9493
Quiverbreeze,Upper_Right,3,2.117,1,1.4089
Quiverbreeze,Upper_Right,3,4.117,5,3.7816
Quiverbreeze,Upper_Right,3,6.117,6,7.3539
Quiverbreeze,Upper_Right,3,8.117,10,10.3406
Quiverbreeze,Upper_Right,3,10.117,15,13.978
Quiverbreeze,Upper_Right,3,12.117,20,18.1572
Quiverbreeze,Upper_Right,3,14.117,19,21.3501
Quiverbreeze,Upper_Right,3,16.117,21,22.5125
Quiverbreeze,Upper_Right,3,18.117,22,22.0533
Quiverbreeze,Upper_Right,3,20.117,25,21.3016
Quiverbreeze,Upper_Right,3,22.117,23,21.3635
Quiverbreeze,Upper_Right,3,24.117,19,22.3653
Quiverbreeze,Upper_Right,3,26.117,20,23.4969
Quiverbreeze,Upper_Right,3,28.117,25,23.6468
Quiverbreeze,Upper_Right,3,30.117,25,22.1314
Quiverbreeze,Upper_Right,3,32.117,20,19.0862
Quiverbreeze,Upper_Right,3,34.117,16,15.3602
Quiverbreeze,Upper_Right,3,36.117,10,12.0426
Quiverbreeze,Upper_Right,3,38.117,8,9.9132
Quiverbreeze,Upper_Right,3,40.117,8,9.0985
Quiverbreeze,Upper_Right,3,42.117,11,9.0791
Quiverbreeze,Upper_Right,3,44.117,11,9.0072
Quiverbreeze,Upper_Right,3,46.117,9,8.1548
Quiverbreeze,Upper_Right,3,48.117,6,6.2697
Quiverbreeze,Upper_Right,3,50.117,1,3.6771
Quiverbreeze,Upper_Right,3,52.117,0,1.0962
Quiverbreeze,Upper_Right,3,54.117,0,-0.7259
Quiverbreeze,Upper_Right,3,56.117,0,-1.3772
Quiverbreeze,Upper_Right,3,58.117,0,-0.9649
Quiverbreeze,Upper_Right,3,60.117,0,-0.0337
Quiverbreeze,Upper_Right,3,62.117,0,0.7344
Quiverbreeze,Upper_Right,3,64.117,0,0.8815
Quiverbreeze,Upper_Right,3,66.117,0,0.3994
Quiverbreeze,Upper_Right,3,68.117,0,-0.3073
Quiverbreeze,Upper_Right,3,70.117,0,-0.709
Quiverbreeze,Upper_Right,3,72.117,0,-0.5226
Quiverbreeze,Upper_Right,3,74.117,0,0.0767
Quiverbreeze,Upper_Right,3,76.117,0,0.572
Quiverbreeze,Upper_Right,3,78.117,0,0.5155
Quiverbreeze,Upper_Right,3,80.117,0,-0.0509
Quiverbreeze,Upper_Right,3,82.117,0,-0.5528
Quiverbreeze,Upper_Right,3,84.117,0,-0.3984
Quiverbreeze,Upper_Right,3,86.117,0,0.2887
Quiverbreeze,Upper_Right,3,88.117,0,0.571
Quiverbreeze,Upper_Right,3,90.117,0,-0.1424
Quiverbreeze,Upper_Right,3,92.117,0,-0.639
Quiverbreeze,Upper_Right,3,94.117,0,0.5861
Quiverbreeze,Upper_Right,3,96.117,0,-0.2026
Quiverbreeze,Upper_Right,3,98.117,0,0.0241
Quiverbreeze,Upper_Far_Right,1,0.117,1,1.0305
Quiverbreeze,Upper_Far_Right,1,2.117,1,0.6809
Quiverbreeze,Upper_Far_Right,1,4.117,1,2.3841
Quiverbreeze,Upper_Far_Right,1,6.117,11,7.936
Quiverbreeze,Upper_Far_Right,1,8.117,9,12.0932
Quiverbreeze,Upper_Far_Right,1,10.117,14,14.3855
Quiverbreeze,Upper_Far_Right,1,12.117,20,16.3453
Quiverbreeze,Upper_Far_Right,1,14.117,17,18.7361
Quiverbreeze,Upper_Far_Right,1,16.117,20,21.1341
Quiverbreeze,Upper_Far_Right,1,18.117,21,22.7135
Quiverbreeze,Upper_Far_Right,1,20.117,28,22.9939
Quiverbreeze,Upper_Far_Right,1,22.117,20,22.0579
Quiverbreeze,Upper_Far_Right,1,24.117,19,20.3387
Quiverbreeze,Upper_Far_Right,1,26.117,19,18.2837
Quiverbreeze,Upper_Far_Right,1,28.117,15,16.1371
Quiverbreeze,Upper_Far_Right,1,30.117,17,13.9225
Quiverbreeze,Upper_Far_Right,1,32.117,10,11.5651
Quiverbreeze,Upper_Far_Right,1,34.117,7,9.0418
Quiverbreeze,Upper_Far_Right,1,36.117,9,6.4647
Quiverbreeze,Upper_Far_Right,1,38.117,4,4.0642
Quiverbreeze,Upper_Far_Right,1,40.117,1,2.0974
Quiverbreeze,Upper_Far_Right,1,42.117,1,0.7397
Quiverbreeze,Upper_Far_Right,1,44.117,0,0.0161
Quiverbreeze,Upper_Far_Right,1,46.117,0,-0.199
Quiverbreeze,Upper_Far_Right,1,48.117,0,-0.1212
Quiverbreeze,Upper_Far_Right,1,50.117,0,0.0328
Quiverbreeze,Upper_Far_Right,1,52.117,0,0.1193
Quiverbreeze,Upper_Far_Right,1,54.117,0,0.0978
Quiverbreeze,Upper_Far_Right,1,56.117,0,0.0114
Quiverbreeze,Upper_Far_Right,1,58.117,0,-0.0654
Quiverbreeze,Upper_Far_Right,1,60.117,0,-0.081
Quiverbreeze,Upper_Far_Right,1,62.117,0,-0.0352
Quiverbreeze,Upper_Far_Right,1,64.117,0,0.0295
Quiverbreeze,Upper_Far_Right,1,66.117,0,0.0625
Quiverbreeze,Upper_Far_Right,1,68.117,0,0.0423
Quiverbreeze,Upper_Far_Right,1,70.117,0,-0.0097
Quiverbreeze,Upper_Far_Right,1,72.117,0,-0.0477
Quiverbreeze,Upper_Far_Right,1,74.117,0,-0.0396
Quiverbreeze,Upper_Far_Right,1,76.117,0,0.0047
Quiverbreeze,Upper_Far_Right,1,78.117,0,0.0408
Quiverbreeze,Upper_Far_Right,1,80.117,0,0.0308
Quiverbreeze,Upper_Far_Right,1,82.117,0,-0.0144
Quiverbreeze,Upper_Far_Right,1,84.117,0,-0.0393
Quiverbreeze,Upper_Far_Right,1,86.117,0,-0.0073
Quiverbreeze,Upper_Far_Right,1,88.117,0,0.0365
Quiverbreeze,Upper_Far_Right,1,90.117,0,0.0113
Quiverbreeze,Upper_Far_Right,1,92.117,0,-0.0421
Quiverbreeze,Upper_Far_Right,1,94.117,0,0.0277
Quiverbreeze,Upper_Far_Right,1,96.117,0,-0.0078
Quiverbreeze,Upper_Far_Right,1,98.117,0,0.0002
Quiverbreeze,Upper_Far_Right,2,0.117,1,1.0019
Quiverbreeze,Upper_Far_Right,2,2.117,1,0.9857
Quiverbreeze,Upper_Far_Right,2,4.117,2,2.0123
Quiverbreeze,Upper_Far_Right,2,6.117,8,8.2617
Quiverbreeze,Upper_Far_Right,2,8.117,13,11.5743
Quiverbreeze,Upper_Far_Right,2,10.117,10,13.5725
Quiverbreeze,Upper_Far_Right,2,12.117,21,16.4078
Quiverbreeze,Upper_Far_Right,2,14.117,18,19.5245
Quiverbreeze,Upper_Far_Right,2,16.117,18,21.6116
Quiverbreeze,Upper_Far_Right,2,18.117,26,22.5024
Quiverbreeze,Upper_Far_Right,2,20.117,26,23.1783
Quiverbreeze,Upper_Far_Right,2,22.117,19,24.6484
Quiverbreeze,Upper_Far_Right,2,24.117,28,27.0066
Quiverbreeze,Upper_Far_Right,2,26.117,32,29.3237
Quiverbreeze,Upper_Far_Right,2,28.117,28,30.2498
Quiverbreeze,Upper_Far_Right,2,30.117,32,28.8038
Quiverbreeze,Upper_Far_Right,2,32.117,21,24.8701
Quiverbreeze,Upper_Far_Right,2,34.117,20,19.2039
Quiverbreeze,Upper_Far_Right,2,36.117,14,13.0416
Quiverbreeze,Upper_Far_Right,2,38.117,8,7.578
Quiverbreeze,Upper_Far_Right,2,40.117,3,3.5658
Quiverbreeze,Upper_Far_Right,2,42.117,1,1.1751
Quiverbreeze,Upper_Far_Right,2,44.117,0,0.1066
Quiverbreeze,Upper_Far_Right,2,46.117,0,-0.1551
Quiverbreeze,Upper_Far_Right,2,48.117,0,-0.0911
Quiverbreeze,Upper_Far_Right,2,50.117,0,0.001
Quiverbreeze,Upper_Far_Right,2,52.117,0,0.0234
Quiverbreeze,Upper_Far_Right,2,54.117,0,0.0029
Quiverbreeze,Upper_Far_Right,2,56.117,0,-0.0076
Quiverbreeze,Upper_Far_Right,2,58.117,0,0.0089
Quiverbreeze,Upper_Far_Right,2,60.117,0,0.0291
Quiverbreeze,Upper_Far_Right,2,62.117,0,0.0235
Quiverbreeze,Upper_Far_Right,2,64.117,0,-0.0097
Quiverbreeze,Upper_Far_Right,2,66.117,0,-0.0408
Quiverbreeze,Upper_Far_Right,2,68.117,0,-0.037
Quiverbreeze,Upper_Far_Right,2,70.117,0,0.0038
Quiverbreeze,Upper_Far_Right,2,72.117,0,0.0451
Quiverbreeze,Upper_Far_Right,2,74.117,0,0.0443
Quiverbreeze,Upper_Far_Right,2,76.117,0,-0.0036
Quiverbreeze,Upper_Far_Right,2,78.117,0,-0.0517
Quiverbreeze,Upper_Far_Right,2,80.117,0,-0.0411
Quiverbreeze,Upper_Far_Right,2,82.117,0,0.0228
Quiverbreeze,Upper_Far_Right,2,84.117,0,0.062
Quiverbreeze,Upper_Far_Right,2,86.117,0,0.0098
Quiverbreeze,Upper_Far_Right,2,88.117,0,-0.0642
Quiverbreeze,Upper_Far_Right,2,90.117,0,-0.0135
Quiverbreeze,Upper_Far_Right,2,92.117,0,0.0914
Quiverbreeze,Upper_Far_Right,2,94.117,0,-0.0536
Quiverbreeze,Upper_Far_Right,2,96.117,0,0.0162
Quiverbreeze,Upper_Far_Right,2,98.117,0,0.0047
Quiverbreeze,Upper_Far_Right,3,0.117,1,1.0001
Quiverbreeze,Upper_Far_Right,3,2.117,1,0.9436
Quiverbreeze,Upper_Far_Right,3,4.117,3,3.3245
Quiverbreeze,Upper_Far_Right,3,6.117,9,8.3394
Quiverbreeze,Upper_Far_Right,3,8.117,13,12.6777
Quiverbreeze,Upper_Far_Right,3,10.117,12,15.3479
Quiverbreeze,Upper_Far_Right,3,12.117,21,16.8422
Quiverbreeze,Upper_Far_Right,3,14.117,19,18.1071
Quiverbreeze,Upper_Far_Right,3,16.117,16,19.9498
Quiverbreeze,Upper_Far_Right,3,18.117,22,22.6813
Quiverbreeze,Upper_Far_Right,3,20.117,27,25.9823
Quiverbreeze,Upper_Far_Right,3,22.117,34,29.0468
Quiverbreeze,Upper_Far_Right,3,24.117,29,30.9482
Quiverbreeze,Upper_Far_Right,3,26.117,29,31.0494
Quiverbreeze,Upper_Far_Right,3,28.117,25,29.2625
Quiverbreeze,Upper_Far_Right,3,30.117,28,26.0544
Quiverbreeze,Upper_Far_Right,3,32.117,28,22.2197
Quiverbreeze,Upper_Far_Right,3,34.117,20,18.549
Quiverbreeze,Upper_Far_Right,3,36.117,12,15.5438
Quiverbreeze,Upper_Far_Right,3,38.117,7,13.2927
Quiverbreeze,Upper_Far_Right,3,40.117,14,11.536
Quiverbreeze,Upper_Far_Right,3,42.117,14,9.8674
Quiverbreeze,Upper_Far_Right,3,44.117,9,7.9663
Quiverbreeze,Upper_Far_Right,3,46.117,4,5.758
Quiverbreeze,Upper_Far_Right,3,48.117,3,3.4406
Quiverbreeze,Upper_Far_Right,3,50.117,0,1.3791
Quiverbreeze,Upper_Far_Right,3,52.117,0,-0.0729
Quiverbreeze,Upper_Far_Right,3,54.117,0,-0.7398
Quiverbreeze,Upper_Far_Right,3,56.117,0,-0.7025
Quiverbreeze,Upper_Far_Right,3,58.117,0,-0.257
Quiverbreeze,Upper_Far_Right,3,60.117,0,0.223
Quiverbreeze,Upper_Far_Right,3,62.117,0,0.452
Quiverbreeze,Upper_Far_Right,3,64.117,0,0.3469
Quiverbreeze,Upper_Far_Right,3,66.117,0,0.0349
Quiverbreeze,Upper_Far_Right,3,68.117,0,-0.2484
Quiverbreeze,Upper_Far_Right,3,70.117,0,-0.3141
Quiverbreeze,Upper_Far_Right,3,72.117,0,-0.1391
Quiverbreeze,Upper_Far_Right,3,74.117,0,0.1231
Quiverbreeze,Upper_Far_Right,3,76.117,0,0.2568
Quiverbreeze,Upper_Far_Right,3,78.117,0,0.1534
Quiverbreeze,Upper_Far_Right,3,80.117,0,-0.0868
Quiverbreeze,Upper_Far_Right,3,82.117,0,-0.2241
Quiverbreeze,Upper_Far_Right,3,84.117,0,-0.1034
Quiverbreeze,Upper_Far_Right,3,86.117,0,0.1449
Quiverbreeze,Upper_Far_Right,3,88.117,0,0.1865
Quiverbreeze,Upper_Far_Right,3,90.117,0,-0.0856
Quiverbreeze,Upper_Far_Right,3,92.117,0,-0.2045
Quiverbreeze,Upper_Far_Right,3,94.117,0,0.2076
Quiverbreeze,Upper_Far_Right,3,96.117,0,-0.0771
Quiverbreeze,Upper_Far_Right,3,98.117,0,0.0094
Ragebreak,Lower_Left,1,0.117,1,1.0231
Ragebreak,Lower_Left,1,2.117,1,0.7776
Ragebreak,Lower_Left,1,4.117,2,2.875
Ragebreak,Lower_Left,1,6.117,9,7.2634
Ragebreak,Lower_Left,1,8.117,10,11.6237
Ragebreak,Lower_Left,1,10.117,15,14.6717
Ragebreak,Lower_Left,1,12.117,17,17.0254
Ragebreak,Lower_Left,1,14.117,21,19.6186
Ragebreak,Lower_Left,1,16.117,21,22.4417
Ragebreak,Lower_Left,1,18.117,24,24.5707
Ragebreak,Lower_Left,1,20.117,27,24.966
Ragebreak,Lower_Left,1,22.117,21,23.2055
Ragebreak,Lower_Left,1,24.117,21,19.6935
Ragebreak,Lower_Left,1,26.117,15,15.3715
Ragebreak,Lower_Left,1,28.117,13,11.2246
Ragebreak,Lower_Left,1,30.117,6,7.8902
Ragebreak,Lower_Left,1,32.117,3,5.5288
Ragebreak,Lower_Left,1,34.117,8,3.9378
Ragebreak,Lower_Left,1,36.117,2,2.7849
Ragebreak,Lower_Left,1,38.117,2,1.8163
Ragebreak,Lower_Left,1,40.117,0,0.9502
Ragebreak,Lower_Left,1,42.117,0,0.2472
Ragebreak,Lower_Left,1,44.117,0,-0.1922
Ragebreak,Lower_Left,1,46.117,0,-0.3272
Ragebreak,Lower_Left,1,48.117,0,-0.2211
Ragebreak,Lower_Left,1,50.117,0,-0.0143
Ragebreak,Lower_Left,1,52.117,0,0.1466
Ragebreak,Lower_Left,1,54.117,0,0.1782
Ragebreak,Lower_Left,1,56.117,0,0.09
Ragebreak,Lower_Left,1,58.117,0,-0.039
Ragebreak,Lower_Left,1,60.117,0,-0.1184
Ragebreak,Lower_Left,1,62.117,0,-0.1039
Ragebreak,Lower_Left,1,64.117,0,-0.0194
Ragebreak,Lower_Left,1,66.117,0,0.0661
Ragebreak,Lower_Left,1,68.117,0,0.0899
Ragebreak,Lower_Left,1,70.117,0,0.0409
Ragebreak,Lower_Left,1,72.117,0,-0.0344
Ragebreak,Lower_Left,1,74.117,0,-0.0707
Ragebreak,Lower_Left,1,76.117,0,-0.0393
Ragebreak,Lower_Left,1,78.117,0,0.0252
Ragebreak,Lower_Left,1,80.117,0,0.0567
Ragebreak,Lower_Left,1,82.117,0,0.0216
Ragebreak,Lower_Left,1,84.117,0,-0.0347
Ragebreak,Lower_Left,1,86.117,0,-0.0372
Ragebreak,Lower_Left,1,88.117,0,0.0166
Ragebreak,Lower_Left,1,90.117,0,0.0315
Ragebreak,Lower_Left,1,92.117,0,-0.0221
Ragebreak,Lower_Left,1,94.117,0,0.0033
Ragebreak,Lower_Left,1,96.117,0,0.0013
Ragebreak,Lower_Left,1,98.117,0,-0.00008469
Ragebreak,Lower_Left,2,0.117,1,0.9934
Ragebreak,Lower_Left,2,2.117,1,1.0716
Ragebreak,Lower_Left,2,4.117,3,2.7121
Ragebreak,Lower_Left,2,6.117,8,8.4394
Ragebreak,Lower_Left,2,8.117,11,11.2293
Ragebreak,Lower_Left,2,10.117,15,13.5916
Ragebreak,Lower_Left,2,12.117,17,17.373
Ragebreak,Lower_Left,2,14.117,18,21.3382
Ragebreak,Lower_Left,2,16.117,28,23.7418
Ragebreak,Lower_Left,2,18.117,24,24.2421
Ragebreak,Lower_Left,2,20.117,21,23.7357
Ragebreak,Lower_Left,2,22.117,26,23.2337
Ragebreak,Lower_Left,2,24.117,21,23.0731
Ragebreak,Lower_Left,2,26.117,22,22.9082
Ragebreak,Lower_Left,2,28.117,24,22.1947
Ragebreak,Lower_Left,2,30.117,23,20.6635
Ragebreak,Lower_Left,2,32.117,18,18.4683
Ragebreak,Lower_Left,2,34.117,11,16.0096
Ragebreak,Lower_Left,2,36.117,15,13.6382
Ragebreak,Lower_Left,2,38.117,12,11.4631
Ragebreak,Lower_Left,2,40.117,14,9.3675
Ragebreak,Lower_Left,2,42.117,5,7.1841
Ragebreak,Lower_Left,2,44.117,2,4.8886
Ragebreak,Lower_Left,2,46.117,4,2.6803
Ragebreak,Lower_Left,2,48.117,0,0.8988
Ragebreak,Lower_Left,2,50.117,1,-0.1654
Ragebreak,Lower_Left,2,52.117,0,-0.4489
Ragebreak,Lower_Left,2,54.117,0,-0.171
Ragebreak,Lower_Left,2,56.117,0,0.2691
Ragebreak,Lower_Left,2,58.117,0,0.4983
Ragebreak,Lower_Left,2,60.117,0,0.3605
Ragebreak,Lower_Left,2,62.117,0,-0.023
Ragebreak,Lower_Left,2,64.117,0,-0.3607
Ragebreak,Lower_Left,2,66.117,0,-0.4035
Ragebreak,Lower_Left,2,68.117,0,-0.1291
Ragebreak,Lower_Left,2,70.117,0,0.2374
Ragebreak,Lower_Left,2,72.117,0,0.3888
Ragebreak,Lower_Left,2,74.117,0,0.1897
Ragebreak,Lower_Left,2,76.117,0,-0.1836
Ragebreak,Lower_Left,2,78.117,0,-0.3702
Ragebreak,Lower_Left,2,80.117,0,-0.1587
Ragebreak,Lower_Left,2,82.117,0,0.2444
Ragebreak,Lower_Left,2,84.117,0,0.3474
Ragebreak,Lower_Left,2,86.117,0,-0.0442
Ragebreak,Lower_Left,2,88.117,0,-0.394
Ragebreak,Lower_Left,2,90.117,0,-0.0236
Ragebreak,Lower_Left,2,92.117,0,0.4632
Ragebreak,Lower_Left,2,94.117,0,-0.3617
Ragebreak,Lower_Left,2,96.117,0,0.1072
Ragebreak,Lower_Left,2,98.117,0,-0.0278
Ragebreak,Lower_Left,3,0.117,1,1.0102
Ragebreak,Lower_Left,3,2.117,2,1.9009
Ragebreak,Lower_Left,3,4.117,4,4.3752
Ragebreak,Lower_Left,3,6.117,8,7.4179
Ragebreak,Lower_Left,3,8.117,10,9.8368
Ragebreak,Lower_Left,3,10.117,12,13.8338
Ragebreak,Lower_Left,3,12.117,21,18.9833
Ragebreak,Lower_Left,3,14.117,23,22.7707
Ragebreak,Lower_Left,3,16.117,23,23.566
Ragebreak,Lower_Left,3,18.117,19,21.9848
Ragebreak,Lower_Left,3,20.117,24,20.0763
Ragebreak,Lower_Left,3,22.117,20,19.6742
Ragebreak,Lower_Left,3,24.117,19,21.2625
Ragebreak,Lower_Left,3,26.117,24,23.8965
Ragebreak,Lower_Left,3,28.117,26,25.9309
Ragebreak,Lower_Left,3,30.117,27,25.962
Ragebreak,Lower_Left,3,32.117,23,23.4647
Ragebreak,Lower_Left,3,34.117,20,18.9011
Ragebreak,Lower_Left,3,36.117,11,13.3817
Ragebreak,Lower_Left,3,38.117,9,8.1355
Ragebreak,Lower_Left,3,40.117,5,4.0541
Ragebreak,Lower_Left,3,42.117,1,1.4776
Ragebreak,Lower_Left,3,44.117,0,0.2397
Ragebreak,Lower_Left,3,46.117,0,-0.1135
Ragebreak,Lower_Left,3,48.117,0,-0.0691
Ragebreak,Lower_Left,3,50.117,0,0.0323
Ragebreak,Lower_Left,3,52.117,0,0.0524
Ragebreak,Lower_Left,3,54.117,0,0.0049
Ragebreak,Lower_Left,3,56.117,0,-0.0407
Ragebreak,Lower_Left,3,58.117,0,-0.04
Ragebreak,Lower_Left,3,60.117,0,-0.0017
Ragebreak,Lower_Left,3,62.117,0,0.0335
Ragebreak,Lower_Left,3,64.117,0,0.0343
Ragebreak,Lower_Left,3,66.117,0,0.004
Ragebreak,Lower_Left,3,68.117,0,-0.0265
Ragebreak,Lower_Left,3,70.117,0,-0.0288
Ragebreak,Lower_Left,3,72.117,0,-0.0028
Ragebreak,Lower_Left,3,74.117,0,0.0233
Ragebreak,Lower_Left,3,76.117,0,0.0225
Ragebreak,Lower_Left,3,78.117,0,-0.0034
Ragebreak,Lower_Left,3,80.117,0,-0.0235
Ragebreak,Lower_Left,3,82.117,0,-0.0117
Ragebreak,Lower_Left,3,84.117,0,0.0166
Ragebreak,Lower_Left,3,86.117,0,0.0172
Ragebreak,Lower_Left,3,88.117,0,-0.0135
Ragebreak,Lower_Left,3,90.117,0,-0.0145
Ragebreak,Lower_Left,3,92.117,0,0.0209
Ragebreak,Lower_Left,3,94.117,0,-0.0143
Ragebreak,Lower_Left,3,96.117,0,-0.0018
Ragebreak,Lower_Left,3,98.117,0,0.0034
Ragebreak,Lower_Left,4,0.117,1,0.9914
Ragebreak,Lower_Left,4,2.117,1,1.057
Ragebreak,Lower_Left,4,4.117,6,5.9293
Ragebreak,Lower_Left,4,6.117,13,12.6058
Ragebreak,Lower_Left,4,8.117,12,13.5093
Ragebreak,Lower_Left,4,10.117,15,13.335
Ragebreak,Lower_Left,4,12.117,17,16.2976
Ragebreak,Lower_Left,4,14.117,19,21.553
Ragebreak,Lower_Left,4,16.117,26,25.8329
Ragebreak,Lower_Left,4,18.117,29,26.9041
Ragebreak,Lower_Left,4,20.117,26,24.8164
Ragebreak,Lower_Left,4,22.117,16,21.1309
Ragebreak,Lower_Left,4,24.117,22,17.513
Ragebreak,Lower_Left,4,26.117,12,14.7976
Ragebreak,Lower_Left,4,28.117,15,12.8726
Ragebreak,Lower_Left,4,30.117,11,11.1341
Ragebreak,Lower_Left,4,32.117,7,9.0586
Ragebreak,Lower_Left,4,34.117,8,6.5437
Ragebreak,Lower_Left,4,36.117,5,3.9087
Ragebreak,Lower_Left,4,38.117,0,1.6541
Ragebreak,Lower_Left,4,40.117,0,0.1681
Ragebreak,Lower_Left,4,42.117,0,-0.4554
Ragebreak,Lower_Left,4,44.117,0,-0.4206
Ragebreak,Lower_Left,4,46.117,0,-0.091
Ragebreak,Lower_Left,4,48.117,0,0.1966
Ragebreak,Lower_Left,4,50.117,0,0.2667
Ragebreak,Lower_Left,4,52.117,0,0.1343
Ragebreak,Lower_Left,4,54.117,0,-0.0633
Ragebreak,Lower_Left,4,56.117,0,-0.1799
Ragebreak,Lower_Left,4,58.117,0,-0.1515
Ragebreak,Lower_Left,4,60.117,0,-0.0212
Ragebreak,Lower_Left,4,62.117,0,0.1058
Ragebreak,Lower_Left,4,64.117,0,0.1399
Ragebreak,Lower_Left,4,66.117,0,0.0666
Ragebreak,Lower_Left,4,68.117,0,-0.049
Ragebreak,Lower_Left,4,70.117,0,-0.1147
Ragebreak,Lower_Left,4,72.117,0,-0.081
Ragebreak,Lower_Left,4,74.117,0,0.0185
Ragebreak,Lower_Left,4,76.117,0,0.0944
Ragebreak,Lower_Left,4,78.117,0,0.0771
Ragebreak,Lower_Left,4,80.117,0,-0.0156
